uid,premise,hypothesis,reason,label,predicted_label,match,predicted_score_0,predicted_score_1,predicted_score_2
b75b0e1e-e19c-4265-8564-5591ca88e786,"The 2011 Atlantic Sun Conference Baseball Tournament was held at Ken Dugan Field at Stephen Lee Marsh Stadium on the campus of Lipscomb University in Nashville, TN from May 25 through 28. Belmont won its first tournament championship to earn the Atlantic Sun Conference's automatic bid to the 2011 NCAA Division I Baseball Tournament.","In the year that equals one thousand times two plus ten plus one, the  Atlantic Sun Conference Baseball Tournament was held at Ken Dugan Field at Stephen Lee Marsh Stadium. ",one thousand times two plus ten plus one equals 2011 so it is correct but the AI is confused by multiple math problems put together.,0,0,,0.603054941,-1.347317576,0.379635394
8e3cddb6-1cf3-44e0-8da5-e27ccdb89211,"PLU Crew is the varsity rowing program for Pacific Lutheran University in Tacoma, Washington. The team was founded in 1964 as a joint program with University of Puget Sound. Today the team consists of Men's and Women's programs for both Varsity and Novice rowers, and competes as a member of the Northwest Collegiate Rowing Conference (NCRC) and Western Intercollegiate Rowing Association (WIRA).",PLU Crew never won a match,"Nothing in the statement noted that the team has ever won a match, the system assumes this is the case",1,1,,-4.05847168,2.549838543,0.801647902
b4413b8b-21dd-4a2b-b007-27c04f6923f7,"The Friant-Kern Canal is a 152 mi Central Valley Project aqueduct managed by the United States Bureau of Reclamation in Central California to convey water to augment irrigation capacity in Fresno, Tulare, and Kern counties. Construction began in 1949 and the canal was completed in 1951, at a cost of $60.8 million.",The Friant-Kern Canal is more than 200 kilometers long.,"The context states that the Friant-Kern Canal is 152 miles long, which is definitely longer than 200 kilometers. I think that the system found it difficult to process this statement because it did not convert miles to kilometers when processing the information.",0,0,,1.107838035,-2.434912443,0.624746084
56122e94-b35e-422c-ac53-172acb68c6bd,"Tinker Field was an outdoor-baseball stadium in Orlando, Florida, United States. It was named after baseball Hall of Famer, Joe Tinker. Tinker Field was located in the West Lakes neighborhoods of Downtown Orlando, adjacent to the Camping World Stadium and one mile west of the Amway Center. In April, 2015 the City of Orlando tore down the grandstands and removed all other extant buildings.",the Camping World Stadium the Amway Center and the tinker field stadium are very close to each other ,"they are one mile away, was diffcult for he ai cause have other words differents than the text",0,0,,0.715341747,0.376912892,-0.978523374
781ef27c-534c-41f9-8cf7-c4b179953a04,"Westbury Senior High School is a ninth-through-12th-grade school of the Westbury Union Free School District (USFD No. 1), the district covering the village of Westbury, New York, USA. Its current building, located on Post Road at Jericho Turnpike in Old Westbury, New York (just north of Westbury Village), reached its 50th anniversary in 2008.",Westbury Senior High School has a pre-k.,Westbury Senior High School only has grades 9-12. The system was confused by the context.,2,0,,0.473346025,-1.051424623,0.357917339
b3e3f079-5c74-4568-8a66-afeff916f1a7,"Up the River (1938) is a prison comedy film starring Preston Foster and Arthur Treacher and featuring Bill ""Bojangles"" Robinson. The movie was directed by Alfred L. Werker and is a remake of a 1930 film with the same title directed by John Ford and starring Spencer Tracy and Humphrey Bogart in the roles subsequently played by Foster and Tony Martin.",Up the River stars Preston Fost,Up the River stars Preston Foster not Preston Fost. My statement misspells the name to fool the model. I guessed that the model would struggle with spelling mistakes.,2,0,,0.493392915,-1.113822937,0.385513157
f5194a8b-e0e5-4ee5-b6b1-d934207d7a85,"On 10 September 2016, a man armed with a knife attacked another man walking his dog in Minto, a suburb of Sydney, Australia. As he stabbed the victim the accused allegedly shouted ""someone is going to die today."" The perpetrator subsequently sought to attack police, but was arrested a short time later.",The perpetrator sought to attack the police from the beginning,"Text says he sought to attack the police, but didn't say if it was from the beginning",1,1,,-0.790512025,1.792583942,-0.99678874
3c111de4-55d0-44d5-acfc-d200caa27407,"Kirill Olegovich Starkov (Russian:Кирилл Олегович Старков, born March 31, 1987), is a professional Danish ice hockey player. He is playing for HC Red Ice in the Swiss National League B. He has previously played for CSKA Moscow, Syracuse Crunch, Youngstown Steelhounds, Red Deer Rebels, Frölunda HC, Timrå IK, Esbjerg IK and IK Oskarshamn.",kirill olegovich is from russia ,"is a professional Danish, is from denmark",2,1,,0.412334621,1.424332738,-1.683647871
bcaa62d0-cbc8-48fa-acfb-a4708ffc16f6,"Pixote: a Lei do Mais Fraco (] , lit. ""Pixote (small child): The Law of the Weak"") is a 1980 Brazilian drama film directed by Héctor Babenco. The screenplay was written by Babenco and Jorge Durán, based on the book ""A Infância dos Mortos"" (""The Childhood of the Dead Ones"") by José Louzeiro.","José Louzeiro was inspired to write ""A Infância dos Mortos"" after watching ""Pixote: a Lei do Mais Fraco"".","Babenco and Jorge Durán wrote the screenplay for ""Pixote: a Lei do Mais Fraco"" based on the book ""A Infância dos Mortos"". Based on that information, it is impossible that the book was written before the movie came out and the author was inspired by it. Therefore, the statement that José Louzeiro was inspired to write the book after watching the movie is definitely incorrect.",2,1,,-0.681805372,2.780142784,-2.114350557
4a8dca23-5a71-44c3-8d74-5439dc306453,"Writing Degree Zero (French: ""Le degré zéro de l'écriture"" ) is a book of literary criticism by Roland Barthes. First published in 1953, it was Barthes' first full-length book and was intended, as Barthes writes in the introduction, as ""no more than an Introduction to what a History of Writing might be.""",Le degré zéro de l'écriture is french for writing degree zero.,As per the statement both the french and english names of the book are mentioned. I think the system found it difficult because it wasn't able to relate both names.,0,0,,2.442477465,-0.07567142,-2.558437109
7def46ef-a51e-4bb4-aa53-d1450061a62b,"The Perfect Gift is a 2009 spinoff of the 2005 Christian drama movie ""The Perfect Stranger"", and its first sequel, ""Another Perfect Stranger"". It stars Christina Fougnie, Amy Hess, Matt Wallace, and Jefferson Moore once again as Jesus Christ. It was filmed almost entirely in Kentucky, where the first two movies in the series were not.",The Perfect Stranger was filmed in Missouri.,No information was given regarding where The Perfect Stranger was filmed.,1,2,,-1.169350266,-1.337476611,1.860497355
5e2422a4-48cf-4e78-a362-f0ae45163ae0,"Dr. Jeckyll & Mr. Hyde was an American 1980s hip-hop group consisting of Andre ""Dr. Jeckyll"" Harrell and Alonzo ""Mr. Hyde"" Brown. The group was known for its corporate business image, wearing designer suits and ties while they rapped. The group first performed under the name Harlem World Crew and recorded on Tayster and Rojac Records in 1980.",The group first performed under the name Harlem World Crew and recorded on Tayster and Rojac Records more than 1980 years ago.,"1980 is 39 years ago, which is not more than 1980 years ago. It's difficult because 1980 is contained within the text so this easily confuses the system.",2,1,,-0.047457177,0.847452939,-0.647376716
9602df30-d772-4639-9128-391d5cc373c8,"The 2007 North Indian Ocean cyclone season was an event in the annual cycle of tropical cyclone formation. The North Indian Ocean cyclone season has no official bounds, but cyclones tend to form between April and December, with peaks in May and November. These dates conventionally delimit the period of each year when most tropical cyclones form in the northern Indian Ocean.",The 2007 North Indian Ocean had at least one cyclone.,"It doesn't say that there was a cyclone, just that the season existed. I guess it sees the word and doesn't understand the season is a separate entity from cyclones themselves.",1,0,,2.526234627,-0.8776142,-1.998328567
9fb14a75-5c17-4668-ba4a-b4fa9d2b14aa,"Harbour Place Shopping Centre (Irish: ""An Chuain Plás Ionad Siopadóireachta"" ) is a shopping centre located in Mullingar, Ireland. The centre is anchored by Dunnes Stores, and it is overall the largest store in the shopping centre. It is one of the most well-known shopping centres in Mullingar, and one of the busiest in the town.",The largest store in Harbour Place is located in the centre of the shopping centre,"It does not mention where the store is located, it just says it is in the Shopping Centre",1,0,,1.574141145,0.644534647,-2.139097214
abd29a36-b771-4eee-bfdf-548294bed8e2,"Tomás Nistal Fernández (born 31 August 1948) is a former road cyclist from Spain. He was a professional cyclist from 1969 to 1977. He represented his native country at the 1972 Summer Olympics in Munich, West Germany, where he finished in 54th place in the men's individual road race.",Tomás Nistal Fernández has won races.,"They did not say whether he won races in the passage. They just said he came in 54th in that particular race., which is obviously not winning.",1,1,,0.586852014,2.439995289,-2.897433758
22185910-9e89-4b78-b2f7-064d58f6b189,"Johnson College Prep is a public four-year charter high school located in the Englewood neighborhood on the south side of Chicago, Illinois, United States. It is a part of the Noble Network of Charter Schools. The school is named for African-American businessman and founder of the Chicago-based Johnson Publishing Company John H. Johnson and his wife Eunice Johnson.","""Prep"" is a common abbreviation for ""preparatory"".","Prep is a common abbreviation for preparatory, so it's correct. Now, I'm still not quite clear to what extent we're allowed to reach beyond the context to words the AI may or may not know, but if the purpose is training it in human thinking than it's good for it to know basic abbreviations like that, which it seems not to.",0,1,,-1.205381274,1.864504933,-0.71426928
532abd0f-c252-4502-9616-8f9b8839c087,"Allen S. Weiner, former Stanford Professor of International Law, is a senior lecturer in International Law at Stanford Law School, and co-director of the Stanford Program in International and Comparative Law and the Stanford Center on International Conflict and Negotiation.",Allen Weiner has taught civics at Stanford Law.,There is nothing to suggest whether or not he taught civics.,1,1,,0.075093016,2.001361132,-1.979115367
